0,0,0,0,0,0,0,0,0.006082128,0.018886795,0.026966066,0.027091584,0.028456272,0.054756,0.024817104,0.01844519,0.017892576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0044134416,0.01403136,0.024012677,0.022414234,0.02146176,0.024817104,0.046656,0.01702633,0.01819584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0027479609,0.01060498,0.015767091,0.015781812,0.017485373,0.01844519,0.01702633,0.03732624,0.012669592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0022269946,0.0075769344,0.014990573,0.014004265,0.01640425,0.017892576,0.01819584,0.012669592,0.06718464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.98605,33.658405,72.303571,38.248014,69.545433,69.31821,37.589522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.658405,435.52351,86.342458,101.17876,67.884231,67.992354,41.752357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.303571,86.342458,441.0672,77.341131,65.661901,64.877366,38.650479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.248014,101.17876,77.341131,285.36669,97.628948,53.359186,39.429714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.545433,67.884231,65.661901,97.628948,249.33989,84.540553,45.159731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.31821,67.992354,64.877366,53.359186,84.540553,98.664489,43.88542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
